,Month,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Cluster
5257,2,28.0,5,60116.7,5091.725,5.0,8.0,19.0,7.0,19.0,13.0,19.62,11.0,2,2042.27,28.005213378887795,149.0,1,218.51488799997333,130.3807843252597,0,400.276827674767,1
5308,5,40.0,8,123847.04,10555.586666666666,1.0,4.0,7.0,2.0,5.0,8.0,11.05,0.0,1,1417.89,38.24770185847176,354.0,0,116.7740901127543,553.5725369169636,2,645.2120396369488,1
5323,4,48.0,1,83483.96,6952.996666666668,0.0,4.0,11.0,1.0,12.0,2.0,-0.5899999999999999,1.0,1,152.98,28.53959179782949,367.0,0,42.74236077842525,575.3433084631499,4,357.21399742509163,1
5324,5,48.0,1,83483.96,6952.996666666668,0.0,4.0,11.0,1.0,18.0,2.0,4.41,1.0,1,152.98,23.28752647510424,368.0,0,42.74236077842525,412.3320755077784,4,520.2252303804631,1
5325,6,48.0,1,83483.96,6952.996666666668,0.0,4.0,11.0,1.0,18.0,5.0,4.41,1.0,1,152.98,27.055852702218324,369.0,0,42.74236077842525,280.37007444427576,2,632.1872314439659,1
5326,7,48.0,1,83483.96,6952.996666666668,0.0,4.0,11.0,1.0,14.0,5.0,4.41,1.0,1,152.98,35.42687979321856,370.0,0,42.74236077842525,66.55679223666965,0,826.0005136515719,1
5354,3,38.0,6,97575.9,7850.325,7.0,4.0,15.0,2.0,7.0,18.0,2.39,1.0,2,366.88,25.891260428092057,263.0,0,152.06027061935222,121.92233628198076,0,751.0498930986671,1
5355,4,38.0,6,97575.9,7850.325,7.0,4.0,15.0,2.0,7.0,19.0,2.39,1.0,2,366.88,35.04858812253294,262.0,0,152.06027061935222,117.78712799560726,1,765.1851013850404,1
5356,5,38.0,6,97575.9,7850.325,7.0,4.0,15.0,2.0,8.0,18.0,2.39,1.0,2,366.88,41.53125725112329,263.0,0,152.06027061935222,119.85473213879402,4,667.3404355551161,1
5358,7,39.0,6,97575.9,7850.325,7.0,4.0,15.0,2.0,7.0,18.0,2.39,6.0,2,366.88,26.812524786623342,265.0,0,152.06027061935222,119.85473213879402,3,422.24774702585023,1
5360,1,37.0,1,64397.88,5240.49,7.0,5.0,11.0,0.0,21.0,18.0,14.43,7.0,2,1001.74,28.727931127587816,226.0,1,0.0,79.74652605752573,0,684.3024739424742,1
5361,2,37.0,1,64397.88,5240.49,7.0,5.0,11.0,0.0,21.0,18.0,19.43,7.0,2,1001.74,39.58709376302848,227.0,1,0.0,102.09061086112573,1,671.9583891388743,1
5363,4,37.0,1,64397.88,5240.49,7.0,5.0,11.0,0.0,21.0,15.0,26.43,7.0,2,1001.74,32.599344983177055,230.0,1,0.0,100.65115733438329,0,663.3978426656167,1
5364,5,37.0,1,64397.88,5240.49,7.0,5.0,11.0,0.0,21.0,15.0,19.43,7.0,2,1001.74,33.918325176558646,230.0,1,0.0,674.2518037974536,5,139.79719620254642,1
5365,6,37.0,1,64397.88,5240.49,7.0,5.0,11.0,0.0,20.0,17.0,19.43,7.0,2,1001.74,41.508070678234205,231.0,1,0.0,265.3272953222085,2,518.7217046777914,1
5367,8,37.0,1,64397.88,5240.49,7.0,5.0,11.0,0.0,21.0,15.0,19.43,11.0,2,1001.74,26.55333736317596,233.0,1,0.0,269.30720017302946,2,514.7417998269705,1
5377,2,29.0,3,105565.65,8643.1375,1.0,3.0,11.0,1.0,15.0,7.0,7.2,6.0,1,440.91,34.16016840579506,327.0,0,49.60886878863772,218.85927802785253,0,835.8456031835096,1
5378,3,29.0,3,105565.65,8643.1375,1.0,3.0,11.0,1.0,15.0,7.0,7.2,6.0,1,440.91,27.416026434214547,328.0,0,49.60886878863772,719.4251584803131,0,365.2797227310492,1
5379,4,29.0,3,105565.65,8643.1375,1.0,3.0,11.0,1.0,18.0,7.0,7.2,6.0,1,440.91,38.709656291782096,329.0,0,49.60886878863772,116.73448485717049,0,937.9703963541916,1
5380,5,29.0,3,105565.65,8643.1375,1.0,3.0,11.0,1.0,15.0,8.0,7.2,6.0,1,440.91,33.420381755809395,330.0,0,49.60886878863772,203.1803987931613,1,861.5244824182009,1
5386,3,26.0,6,145934.16,12446.18,0.0,5.0,3.0,1.0,20.0,5.0,9.42,3.0,1,1334.34,35.5617040062675,203.0,0,113.51602958470164,505.1262792436788,1,875.9756911716199,1
5394,3,25.0,11,68171.54999999999,5489.962499999999,6.0,3.0,4.0,1.0,21.0,11.0,9.2,2.0,2,1049.75,25.700970274792294,262.5,0,49.23388829058462,200.1776922095632,5,589.5846694998522,1
5395,4,25.0,11,68171.54999999999,5489.962499999999,6.0,3.0,4.0,1.0,24.0,8.0,9.2,2.0,2,1049.75,27.6316776063174,260.0,0,49.23388829058462,352.37655018451346,3,417.3858115249018,1
5397,6,25.0,11,68171.54999999999,5489.962499999999,6.0,3.0,4.0,1.0,29.0,11.0,9.2,2.0,2,1049.75,26.74256212709197,262.0,0,49.23388829058462,319.9783777716051,0,697.277073861279,1
5398,7,25.0,11,68171.54999999999,5489.962499999999,6.0,3.0,4.0,1.0,24.0,9.0,9.2,2.0,2,1049.75,27.069214432994453,263.0,0,49.23388829058462,452.4049820608717,4,327.3573796485436,1
5399,8,25.0,11,68171.54999999999,5489.962499999999,6.0,3.0,4.0,1.0,24.0,11.0,9.2,2.0,2,1049.75,33.86379998687577,264.0,0,49.23388829058462,287.5802053586968,3,492.1821563507185,1
5432,1,18.0,6,71368.6,5844.383333333334,6.0,3.0,6.0,0.0,19.0,15.0,10.88,8.0,2,1161.1,33.365481713266185,331.0,1,0.0,66.7560629735007,1,767.6822703598327,1
5435,4,18.0,6,71368.6,5844.383333333334,6.0,3.0,6.0,0.0,19.0,15.0,10.88,8.0,2,1161.1,29.04114669407987,334.0,1,0.0,134.70400596139342,0,689.73432737194,1
5436,5,18.0,6,71368.6,5844.383333333334,6.0,3.0,6.0,0.0,19.0,15.0,10.88,8.0,2,1161.1,31.81564998980523,335.0,1,0.0,211.3031311966489,4,653.1352021366845,1
5438,7,18.0,6,71368.6,5844.383333333334,6.0,3.0,6.0,0.0,19.0,16.0,10.88,11.0,2,1161.1,24.857256034191582,337.0,1,0.0,407.02085807108085,2,437.4174752622525,1
5440,1,30.0,8,100914.38999999998,8546.5325,5.0,5.0,16.0,5.0,28.0,9.0,24.35,4.0,2,1410.49,27.840493176596613,98.0,1,242.9660429948069,245.34289879474483,0,761.0832956927472,1
5445,6,30.0,8,100914.38999999998,8546.5325,5.0,5.0,16.0,5.0,27.0,12.0,19.35,4.0,2,1410.49,29.32338064357851,103.0,1,242.9660429948069,801.593695930622,4,90.0935110745711,1
5446,7,30.0,8,100914.38999999998,8546.5325,5.0,5.0,16.0,5.0,28.0,11.0,23.35,4.0,2,1410.49,36.56054119051671,104.0,1,242.9660429948069,195.0191113726009,0,656.6680956325922,1
5447,8,30.0,8,100914.38999999998,8546.5325,5.0,5.0,16.0,5.0,28.0,9.0,19.35,4.0,2,1410.49,39.91276190688407,105.0,1,242.9660429948069,245.34289879474483,1,616.3443082104483,1
5456,1,40.0,12,119827.08,9834.59,8.0,3.0,5.0,3.0,19.0,17.0,9.05,1.0,2,1003.89,37.78528424315585,279.0,1,256.7044740610818,592.0042773915819,2,394.7502485473364,1
5458,3,40.0,12,119827.08,9834.59,8.0,3.0,5.0,3.0,19.0,17.0,9.05,1.0,2,1003.89,29.48119860882848,281.0,1,256.7044740610818,104.3485666596135,0,862.4059592793049,1
5459,4,40.0,12,119827.08,9834.59,8.0,3.0,5.0,3.0,19.0,17.0,9.05,1.0,2,1003.89,34.18171815863298,282.0,1,256.7044740610818,845.2608418174586,3,151.4936841214596,1
5461,6,41.0,12,119827.08,9834.59,8.0,3.0,5.0,3.0,14.0,19.0,9.05,1.0,2,1003.89,25.99188039281405,284.0,1,256.7044740610818,386.53691135361663,4,620.2176145853017,1
5462,7,41.0,12,119827.08,9834.59,8.0,3.0,5.0,3.0,22.0,14.0,9.05,1.0,2,1003.89,34.78260120342345,282.0,1,256.7044740610818,174.40998921795028,0,792.344536720968,1
5463,8,41.0,12,119827.08,9834.59,8.0,3.0,5.0,3.0,19.0,17.0,9.05,1.0,2,1003.89,29.03559923959545,286.0,1,256.7044740610818,243.0216708098357,0,723.7328551290825,1
5489,2,52.0,0,143372.68,11822.723333333332,2.0,4.0,10.0,0.0,10.0,12.0,4.17,0.0,1,159.96,30.4495574766606,270.0,0,0.0,392.4712917661975,1,1039.8010415671358,1
5491,4,52.0,0,143372.68,11822.723333333332,2.0,4.0,10.0,0.0,10.0,8.0,4.17,0.0,1,159.96,43.43719145451878,272.0,0,0.0,492.7510890897969,0,939.5212442435364,1
5496,1,50.0,9,131617.4,10742.116666666669,4.0,3.0,15.0,0.0,13.0,20.0,1.82,2.0,2,929.47,28.622792111477608,259.0,0,0.0,739.9024762603663,4,614.3091904063007,1
5498,3,51.0,9,131617.4,10742.116666666669,4.0,3.0,15.0,0.0,13.0,18.0,1.82,7.0,2,929.47,39.58989741044166,261.0,0,0.0,315.9685537658126,1,1008.2431129008542,1
5499,4,51.0,9,131617.4,10742.116666666669,4.0,3.0,15.0,0.0,8.0,20.0,1.82,7.0,2,929.47,30.94229553501034,262.0,0,0.0,439.8156246683498,4,914.3960419983168,1
5500,5,51.0,9,131617.4,10742.116666666669,4.0,3.0,15.0,0.0,13.0,20.0,1.82,7.0,2,929.47,25.464237403287967,263.0,0,0.0,1384.9710956698707,5,764.3526162023088,1
5501,6,51.0,9,131617.4,10742.116666666669,4.0,3.0,15.0,0.0,16.0,20.0,1.82,7.0,2,929.47,35.04172732588124,264.0,0,0.0,842.2799453230798,4,511.9317213435869,1
5502,7,51.0,9,131617.4,10742.116666666669,4.0,3.0,15.0,0.0,13.0,20.0,5.82,7.0,2,929.47,29.59218071260802,265.0,0,0.0,821.4385437166835,5,542.7731229499833,1
5520,1,24.0,13,142152.48,11894.04,6.0,7.0,19.0,0.0,13.0,12.0,11.91,1.0,2,185.7,40.22043310214899,188.0,1,0.0,303.4949524112562,1,1135.909047588744,1
5521,2,24.0,13,142152.48,11894.04,6.0,7.0,19.0,0.0,13.0,12.0,11.91,1.0,2,185.7,37.42241419557365,189.0,1,0.0,234.40985404225896,0,1194.9941459577412,1
5522,3,25.0,13,142152.48,11894.04,6.0,7.0,19.0,0.0,13.0,13.0,11.91,1.0,2,185.7,44.306935250371644,190.0,1,0.0,213.2242704968179,0,1216.1797295031824,1
5538,3,48.0,12,144468.72,11788.06,3.0,3.0,7.0,3.0,1.0,9.0,3.01,4.0,1,539.74,34.3800568943863,252.0,0,241.39904841544708,135.99989367606906,1,1051.4070579084837,1
5568,1,44.0,6,121719.0,10073.25,4.0,3.0,7.0,2.0,3.0,4.0,8.4,2.0,1,1481.99,39.65683952840551,308.0,0,105.87694744586494,784.4396366060565,4,397.00841594807855,1
5571,4,44.0,6,121719.0,10073.25,4.0,3.0,7.0,2.0,3.0,6.0,11.4,2.0,1,1481.99,33.18377571059258,311.0,0,105.87694744586494,784.4396366060565,0,965.7391970587456,1
5572,5,45.0,6,121719.0,10073.25,4.0,3.0,7.0,2.0,3.0,6.0,3.4000000000000004,2.0,1,1481.99,37.61155841998578,312.0,0,105.87694744586494,69.80721441584889,0,1071.6408381382862,1
5611,4,28.0,7,72140.06999999999,5777.6725,6.0,5.0,9.0,1.0,23.0,14.0,19.52,4.0,2,638.12,32.50420704920981,338.0,1,52.44882185907356,295.1216414828989,4,510.1967866580275,1
5613,6,28.0,7,72140.06999999999,5777.6725,6.0,5.0,9.0,1.0,23.0,12.0,24.52,5.0,2,638.12,27.32579743853501,340.0,1,52.44882185907356,216.136403793187,5,599.1820243477395,1
5614,7,28.0,7,72140.06999999999,5777.6725,6.0,5.0,9.0,1.0,23.0,10.0,14.52,5.0,2,638.12,39.93750736121938,341.0,1,52.44882185907356,10000.0,5,451.13564812264826,1
5624,1,34.0,3,83359.08,7168.59,8.0,6.0,13.0,3.0,24.0,10.0,10.42,0.0,2,1024.19,23.1806604385487,213.0,1,189.14939373877505,572.7631827108555,3,224.94642355036945,1
5643,4,54.0,8,102630.0,8328.5,3.0,6.0,5.0,4.0,11.0,17.0,1.12,206.0,1,82.66,25.71085364835486,292.0,0,281.0989547444817,631.391210615949,3,190.35983463956936,1
5656,1,34.0,12,101462.63999999998,8633.22,4.0,3.0,8.0,2.0,23.0,20.0,20.84,6.0,2,251.39,26.96888757400456,177.0,1,113.9009359758624,574.882545810552,4,454.5385182135857,1
5657,2,34.0,12,101462.63999999998,8633.22,4.0,3.0,8.0,2.0,26.0,20.0,23.84,6.0,2,251.39,37.10321437240568,180.5,1,113.9009359758624,145.97253479277447,0,843.4485292313632,1
5658,3,34.0,12,101462.63999999998,8633.22,4.0,3.0,8.0,2.0,26.0,20.0,18.84,6.0,2,251.39,23.51303072996059,179.0,1,113.9009359758624,653.9848691833855,4,375.4361948407522,1
5720,1,26.0,8,97003.11,8101.5925,8.0,7.0,5.0,4.0,28.0,10.0,8.11,3.0,2,802.47,25.20381944343756,217.0,1,164.35585119648348,10000.0,0,735.401947217507,1
5722,3,27.0,8,97003.11,8101.5925,8.0,7.0,5.0,4.0,28.0,10.0,6.109999999999999,6.0,2,802.47,36.26751458025164,219.0,1,164.35585119648348,257.5879980885777,3,658.2154007149387,1
5723,4,27.0,8,97003.11,8101.5925,8.0,7.0,5.0,4.0,28.0,10.0,8.11,6.0,2,802.47,25.2454609387734,220.0,1,164.35585119648348,153.59691822062155,0,732.2064805828951,1
5725,6,27.0,8,97003.11,8101.5925,8.0,7.0,5.0,4.0,28.0,10.0,8.11,6.0,2,802.47,34.06689091873848,222.0,0,164.35585119648348,295.7900946844284,4,630.0133041190883,1
5726,7,27.0,8,97003.11,8101.5925,8.0,7.0,5.0,4.0,28.0,10.0,8.11,6.0,2,802.47,30.638027974299625,219.5,1,164.35585119648348,434.7068487187778,4,491.0965500847389,1
5727,8,27.0,8,97003.11,8101.5925,8.0,7.0,5.0,4.0,28.0,2503.0,8.11,6.0,2,802.47,25.6621551343968,224.0,1,164.35585119648348,546.1114741250092,3,369.6919246785074,1
5785,2,53.0,6,66174.84,5263.57,8.0,7.0,18.0,4.0,19.0,10.0,11.23,4.0,2,951.18,34.937702219196055,246.0,0,150.9081877807035,445.3266906043655,5,508.1685461335557,1
5786,3,53.0,6,66174.84,5263.57,8.0,7.0,18.0,4.0,19.0,9.0,4.23,4.0,2,951.18,31.45102801572944,247.0,0,150.9081877807035,613.8757166354351,5,51.573095583861466,1
5787,4,53.0,6,66174.84,5263.57,8.0,7.0,18.0,4.0,19.0,7.0,11.23,4.0,2,951.18,32.54356797386885,248.0,0,150.9081877807035,413.1430844212805,5,252.305727798016,1
5790,7,53.0,6,66174.84,5263.57,8.0,7.0,18.0,4.0,19.0,10.0,11.23,4.0,2,951.18,33.637060974134606,251.0,0,150.9081877807035,477.51029678745056,5,187.9385154318459,1
5840,1,37.0,4,75650.04,6134.169999999999,10.0,6.0,15.0,6.0,19.0,19.0,28.83,8.0,0,2525.56,41.16307048096815,76.0,1,327.534571066074,259.8931241040983,1,275.9893048298276,1
5841,2,37.0,4,75650.04,6134.169999999999,10.0,6.0,15.0,6.0,19.0,19.0,28.83,8.0,0,2525.56,33.207063565367605,77.0,0,327.534571066074,186.5787207529268,1,349.3037081809992,1
5842,3,37.0,4,75650.04,6134.169999999999,10.0,6.0,15.0,6.0,19.0,19.0,28.83,8.0,0,2525.56,30.603409569030525,78.0,1,327.534571066074,568.8528984356112,3,405.5455457753624,1
5843,4,37.0,4,75650.04,6134.169999999999,10.0,6.0,15.0,6.0,24.0,19.0,35.83,8.0,0,2525.56,29.21371637902781,79.0,1,327.534571066074,134.1662693982442,1,401.7161595356816,1
5844,5,37.0,4,75650.04,6134.169999999999,10.0,6.0,15.0,6.0,19.0,16.0,26.83,8.0,0,2525.56,34.02372220301778,80.0,1,327.534571066074,116.5074969188826,0,409.37493201504327,1
5846,7,37.0,4,75650.04,6134.169999999999,10.0,6.0,15.0,6.0,19.0,21.0,28.83,8.0,0,2525.56,33.65133638601672,82.0,0,327.534571066074,66.61037913598582,0,459.27204979794016,1
5874,3,47.0,12,86189.58,7127.465,5.0,3.0,12.0,4.0,28.0,4.0,15.15,8.0,1,1425.02,38.47988693852421,217.0,0,154.97353268402364,472.107466756473,1,375.6655005595034,1
5876,5,47.0,12,86189.58,7127.465,5.0,3.0,12.0,4.0,28.0,7.0,8.15,8.0,1,1425.02,39.964366895544096,219.0,0,154.97353268402364,390.0588773665143,5,457.7140899494621,1
5877,6,47.0,12,86189.58,7127.465,5.0,3.0,12.0,4.0,28.0,7.0,8.15,8.0,1,1425.02,28.733728451253327,220.0,0,154.97353268402364,703.5186014730812,4,134.25436584289514,1
5894,7,43.0,10,99902.37,8249.1975,3.0,6.0,1.0,2.0,-1.0,2.0,10.0,3.0,1,446.72,32.424740875230086,193.0,0,97.3661220378027,228.9760335343705,1,748.5775944278269,1
5895,8,43.0,10,99902.37,8249.1975,3.0,6.0,1.0,2.0,5.0,5.0,10.0,3.0,1,446.72,36.85368595320436,191.5,0,97.3661220378027,145.95580410083764,0,821.5978238613595,1
5945,2,28.0,4,99990.78,8256.565,1.0,3.0,9.0,1.0,7.0,0.0,8.87,4.0,1,155.2,41.60012300511424,194.0,0,45.30442650278234,176.34921241924366,2,864.0028610779741,1
5947,4,28.0,4,99990.78,8256.565,1.0,3.0,9.0,1.0,6.0,6.0,8.87,8.0,1,155.2,24.53293545147514,196.0,0,45.30442650278234,1017.487153740518,5,52.86491975669981,1
5948,5,28.0,4,99990.78,8256.565,1.0,3.0,9.0,1.0,8.0,3.0,8.87,8.0,1,155.2,29.44952177276715,197.0,0,45.30442650278234,162.40378518591325,1,867.9482883113043,1
5949,6,28.0,4,99990.78,8256.565,1.0,3.0,9.0,1.0,7.0,3.0,8.87,8.0,1,155.2,33.25991080864076,198.0,0,45.30442650278234,308.6197395776316,1,721.7323339195862,1
5950,7,28.0,4,99990.78,8256.565,1.0,3.0,9.0,1.0,10.0,3.0,8.87,8.0,1,155.2,42.90638623221312,199.0,0,45.30442650278234,176.34921241924366,1,714.1185933356985,1
5985,2,20.0,4,63856.48,5320.373333333334,7.0,7.0,13.0,5.0,16.0,19.0,12.05,8.0,2,1240.11,32.25172549815452,144.0,1,233.2408418437181,61.90931054483627,1,486.8871809447791,1
5988,5,20.0,4,63856.48,5320.373333333334,7.0,7.0,13.0,5.0,11.0,16.0,12.05,8.0,2,1240.11,23.686326351745283,147.0,1,233.2408418437181,325.97066802051063,3,242.82582346910468,1
5989,6,20.0,4,63856.48,5320.373333333334,7.0,7.0,13.0,5.0,16.0,17.0,12.05,8.0,2,1240.11,33.86444050542883,148.0,1,233.2408418437181,133.51893922663464,1,415.27755226298063,1
5991,8,20.0,4,63856.48,5320.373333333334,7.0,7.0,13.0,5.0,16.0,19.0,12.05,8.0,2,1240.11,30.02393214906364,150.0,1,233.2408418437181,281.4427927955391,2,277.35369869407623,1
5996,5,30.0,10,73747.58,6166.631666666667,3.0,5.0,7.0,2.0,28.0,14.0,15.1,8.0,2,497.98,24.118198721685967,365.0,1,93.21286109736572,280.19484138244405,4,503.2554641868568,1
5999,8,30.0,10,73747.58,6166.631666666667,3.0,5.0,7.0,2.0,28.0,14.0,15.1,10.0,2,497.98,35.88073754773794,368.0,1,93.21286109736572,344.9308068660935,4,458.5194987032075,1
6035,4,20.0,7,81903.8,6603.316666666668,0.0,3.0,8.0,0.0,6.0,5.0,2.11,1.0,1,697.86,33.691570396804714,223.0,0,0.0,109.11681747991364,0,791.2148491867531,1
6043,4,49.0,7,92041.02,7621.085,3.0,7.0,7.0,0.0,2.0,8.0,11.45,4.0,1,590.95,39.38188247390801,290.0,0,0.0,600.0865472390998,4,442.02195276090026,1
6045,6,49.0,7,92041.02,7621.085,3.0,7.0,7.0,0.0,2.0,11.0,11.45,4.0,1,590.95,36.12143728103365,292.0,0,0.0,334.01306538371534,4,708.0954346162846,1
6046,7,49.0,7,92041.02,7621.085,3.0,7.0,7.0,0.0,2.0,2812.0,11.45,4.0,1,590.95,31.949572068076893,293.0,0,0.0,10000.0,0,914.2632666185176,1
6047,8,50.0,7,92041.02,7621.085,3.0,7.0,7.0,0.0,2.0,11.0,11.45,4.0,1,590.95,39.30427093688393,294.0,0,0.0,242.26925476475563,0,799.8392452352444,1
6056,1,55.0,6,60841.98,5053.165,3.0,3.0,9.0,1.0,5.0,7.0,3.32,4.0,1,1064.4,30.437775012088707,310.0,0,30.419540362550343,180.1533580425705,1,544.7436015948791,1
6057,2,55.0,6,60841.98,5053.165,3.0,3.0,9.0,1.0,3.0,8.0,2.32,7.0,1,1064.4,30.441968262737934,311.0,0,30.419540362550343,394.99861315540375,4,359.89834648204595,1
6058,3,55.0,6,60841.98,5053.165,3.0,3.0,9.0,1.0,5.0,7.0,3.32,7.0,1,1064.4,35.688504252899754,312.0,0,30.419540362550343,235.2413304284641,3,509.6556292089856,1
6059,4,55.0,6,60841.98,5053.165,3.0,3.0,9.0,1.0,3.0,7.0,3.32,7.0,1,1064.4,34.311390085357395,313.0,0,30.419540362550343,247.54172885064816,2,487.3552307868016,1
6060,5,55.0,6,60841.98,5053.165,3.0,3.0,9.0,1.0,3.0,7.0,3.32,7.0,1,1064.4,35.18451492389239,314.0,0,30.419540362550343,118.05828134020533,1,606.8386782972443,1
6061,6,55.0,6,60841.98,5053.165,3.0,3.0,9.0,1.0,3.0,5.0,3.32,7.0,1,1064.4,39.57765585420992,315.0,0,30.419540362550343,61.6233443556145,0,653.2736152818353,1
6062,7,55.0,6,60841.98,5053.165,3.0,3.0,9.0,1.0,6.0,7.0,-3.68,7.0,1,1064.4,34.77248064478712,316.0,0,30.419540362550343,246.79724055834407,2,488.0997190791056,1
6080,1,49.0,6,97515.78,8066.315,5.0,7.0,16.0,0.0,6.0,6.0,9.15,3.0,2,154.94,35.44794427333957,394.0,1,0.0,113.60368370216948,1,943.0278162978304,1
6082,3,49.0,6,97515.78,8066.315,5.0,7.0,16.0,0.0,6.0,9.0,9.15,5.0,2,154.94,28.8952883433953,396.0,1,0.0,713.4538719369765,4,373.17762806302346,1
6083,4,49.0,6,97515.78,8066.315,5.0,7.0,16.0,0.0,6.0,9.0,9.15,5.0,2,154.94,43.43653549880582,397.0,1,0.0,144.36673154634917,0,902.2647684536508,1
6084,5,49.0,6,97515.78,8066.315,5.0,7.0,16.0,0.0,6.0,9.0,9.15,5.0,2,154.94,34.215626959585514,396.5,1,0.0,832.2865267350226,4,254.34497326497743,1
6085,6,49.0,6,97515.78,8066.315,5.0,7.0,16.0,0.0,6.0,9.0,9.15,5.0,2,154.94,24.49526576618493,399.0,1,0.0,841.0308565613074,5,255.6006434386926,1
6088,1,39.0,0,69847.44,6020.62,10.0,8.0,28.0,6.0,22.0,24.0,19.47,9.0,0,3413.05,33.631407373814724,58.0,1,255.27234453522323,172.89920903927683,0,514.7690847243247,1
6089,2,39.0,0,69847.44,6020.62,10.0,8.0,28.0,6.0,20.0,24.0,19.47,9.0,0,3413.05,38.433797383378746,59.0,1,255.27234453522323,69.6511551904487,0,517.1385002743282,1
6090,3,39.0,0,69847.44,6020.62,10.0,8.0,28.0,6.0,22.0,24.0,19.47,9.0,0,3413.05,23.994684587666,60.0,0,255.27234453522323,725.8957958182605,5,466.62440394490585,1
6091,4,39.0,0,69847.44,6020.62,10.0,8.0,28.0,6.0,22.0,24.0,25.47,9.0,0,3413.05,36.93681573597687,61.0,1,255.27234453522323,351.4450452500775,4,275.34461021469934,1
6092,5,39.0,0,69847.44,6020.62,10.0,8.0,28.0,6.0,22.0,25.0,19.47,9.0,0,3413.05,27.118438321123143,62.0,1,255.27234453522323,172.89920903927683,0,466.62440394490585,1
6093,6,39.0,0,69847.44,6020.62,10.0,8.0,28.0,6.0,22.0,24.0,24.47,14.0,0,3413.05,31.00670111123268,63.0,1,255.27234453522323,133.2304052326259,0,453.5592502321509,1
6095,8,39.0,0,69847.44,6020.62,10.0,8.0,28.0,6.0,22.0,26.0,19.47,14.0,0,3413.05,34.694850523419625,65.0,1,255.27234453522323,212.5680128459277,1,384.22164261884905,1
6099,4,22.0,13,124033.96,10500.163333333334,0.0,4.0,12.0,4.0,10.0,0.0,10.9,1340.0,1,574.88,22.90427627179764,229.0,0,264.30682230821753,10000.0,5,688.049655146347,1
6103,8,22.0,13,124033.96,10500.163333333334,0.0,4.0,12.0,4.0,12.0,3.0,10.9,1.0,1,574.88,29.37435488327656,230.0,0,264.30682230821753,578.3220055126483,3,477.38750551246767,1
6105,2,42.0,3,88778.4,7635.2,3.0,7.0,8.0,4.0,5.0,10.0,4.17,3.0,2,44.85,24.90258533965757,308.0,1,295.3137499703167,376.1786762937054,3,362.02757373597785,1
6106,3,42.0,3,88778.4,7635.2,3.0,7.0,8.0,4.0,5.0,12.0,4.17,3.0,2,44.85,36.883534431005934,309.0,1,295.3137499703167,127.10060189952092,0,581.1056481301623,1
6108,5,43.0,3,88778.4,7635.2,3.0,7.0,8.0,4.0,0.0,10.0,4.17,3.0,2,44.85,25.51486977066564,311.0,1,295.3137499703167,183.8654410574744,2,544.3408089722091,1
6109,6,43.0,3,88778.4,7635.2,3.0,7.0,8.0,4.0,5.0,10.0,4.17,8.0,2,44.85,39.43944318337515,312.0,1,295.3137499703167,154.7788446156611,0,553.4274054140222,1
6128,1,31.0,3,79837.02,6414.085,2.0,7.0,10.0,1.0,14.0,4.0,8.72,2.0,1,585.77,30.99059158376044,391.0,0,66.05806320635233,63.011886773175405,0,752.3385500204722,1
6132,5,32.0,3,79837.02,6414.085,2.0,7.0,10.0,1.0,14.0,7.0,8.72,2.0,1,585.77,31.56214407519059,391.0,0,66.05806320635233,269.98899351657053,4,585.3614432770771,1
6135,8,32.0,3,79837.02,6414.085,2.0,7.0,10.0,1.0,14.0,5.0,8.72,4.0,1,585.77,25.87691287525288,394.0,0,66.05806320635233,536.6481084982377,5,328.70232829541,1
6142,7,23.0,10,82093.52,6574.126666666668,8.0,5.0,6.0,4.0,7.0,8.0,3.4,1.0,2,825.25,27.57744238388624,242.0,0,188.83381520418385,618.1221138819324,4,130.45673758055057,1
6184,1,26.0,6,146351.36,12267.946666666665,6.0,7.0,20.0,4.0,27.0,15.0,1.5599999999999996,5.0,2,501.57,27.633324849691448,225.0,1,262.71035130797515,273.05350048129714,0,931.0308148773944,1
6185,2,26.0,6,146351.36,12267.946666666665,6.0,7.0,20.0,4.0,25.0,15.0,7.56,5.0,2,501.57,35.157790654271444,226.0,1,262.71035130797515,838.939173733525,5,415.1451416251665,1
6189,6,26.0,6,146351.36,12267.946666666665,6.0,7.0,20.0,4.0,25.0,15.0,7.56,5.0,2,501.57,30.17238217514543,230.0,0,262.71035130797515,641.2747374898637,5,612.8095778688278,1
6191,8,26.0,6,146351.36,12267.946666666665,6.0,7.0,20.0,4.0,29.0,15.0,8.559999999999999,5.0,2,501.57,26.78280010607828,232.0,1,262.71035130797515,243.11426813256816,0,960.9700472261233,1
6201,2,39.0,3,86290.14,7381.845,4.0,3.0,8.0,3.0,26.0,8.0,4.53,0.0,2,841.82,37.07286720451392,246.0,1,173.94759688998954,443.511733027105,0,630.2007380635082,1
6202,3,39.0,3,86290.14,7381.845,4.0,3.0,8.0,3.0,24.0,5.0,4.53,0.0,2,841.82,26.038922732427267,250.5,1,173.94759688998954,443.511733027105,2,380.72517008290566,1
