,Month,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Cluster
32725,6,51.0,3,36918.96,2938.58,3.0,5.0,6.0,2.0,28.0,9.0,11.33,4.0,2,1190.58,23.02106125355794,223.0,0,41.24441838602852,124.57432948479637,1,378.0392521291751,0
32726,7,51.0,3,36918.96,2938.58,3.0,5.0,6.0,2.0,32.0,9.0,11.33,9.0,2,1190.58,36.90981716439506,224.0,0,41.24441838602852,83.84464420496144,2,428.7689374090101,0
32727,8,51.0,3,36918.96,2938.58,3.0,5.0,6.0,2.0,31.0,12.0,11.33,9.0,2,1190.58,33.242812661356226,225.0,0,41.24441838602852,230.2060975026444,3,292.4074841113271,0
32747,4,35.0,6,19466.45,1899.2041666666669,8.0,10.0,19.0,8.0,48.0,24.0,29.07,13.0,0,3368.01,24.37208344604764,152.0,1,66.73656561987181,26.68517379624095,0,336.4986772505539,0
32748,5,35.0,6,19466.45,1899.2041666666669,8.0,10.0,19.0,8.0,48.0,24.0,29.07,920.0,0,3368.01,24.113647152599164,153.0,1,66.73656561987181,152.27828177965404,4,250.90556926714083,0
32792,1,32.0,12,34474.82,3050.901666666666,10.0,7.0,21.0,6.0,28.0,25.0,23.59,9.0,0,3374.26,33.869059592407886,9.0,1,143.58101717832918,345.02865099491936,5,106.48049849341812,0
32796,5,32.0,12,34474.82,3050.901666666666,10.0,7.0,21.0,6.0,28.0,25.0,23.59,9.0,0,3374.26,24.197788905794784,13.0,0,143.58101717832918,79.99251144707651,3,351.516638041261,0
32797,6,33.0,12,34474.82,3050.901666666666,10.0,7.0,21.0,6.0,28.0,25.0,23.59,10.0,0,3374.26,31.4901979301154,14.0,0,143.58101717832918,310.09439590071,5,141.41475358762756,0
32798,7,33.0,12,34474.82,3050.901666666666,10.0,7.0,21.0,6.0,25.0,25.0,23.59,10.0,0,3374.26,29.855729948864365,15.0,0,143.58101717832918,333.77907677273816,5,117.73007271559936,0
32799,8,33.0,12,34474.82,3050.901666666666,10.0,7.0,21.0,6.0,28.0,25.0,23.59,10.0,0,3374.26,22.57764097577376,16.0,0,143.58101717832918,254.04241317033387,3,177.46673631800368,0
32800,1,14.0,10,18474.665,1623.5554166666668,6.0,4.0,8.0,4.0,30.0,8.0,17.81,4.0,2,1070.85,28.98106417926305,320.0,1,41.77876669551781,66.1860531885003,1,304.3907217826486,0
32802,3,14.0,10,18474.665,1623.5554166666668,6.0,4.0,8.0,4.0,28.0,8.0,17.81,4.0,2,1070.85,26.705755734263967,322.0,1,41.77876669551781,160.6997414777244,4,239.8770334934245,0
32804,5,14.0,10,18474.665,1623.5554166666668,6.0,4.0,8.0,4.0,28.0,8.0,17.81,4.0,2,1070.85,30.34184797768907,324.0,1,41.77876669551781,74.37729577844124,4,326.19947919270766,0
32808,1,24.0,5,20247.61,1733.3008333333337,8.0,3.0,15.0,4.0,6.0,11.0,18.87,1.0,2,1300.16,29.23447933864243,309.0,1,46.61068524415131,21.91577895172811,0,354.8036191374539,0
32810,3,25.0,5,20247.61,1733.3008333333337,8.0,3.0,15.0,4.0,6.0,11.0,22.87,1.0,2,1300.16,33.75980783040232,311.0,1,46.61068524415131,198.0824694701347,0,218.63692861904727,0
32813,6,25.0,5,20247.61,1733.3008333333337,8.0,3.0,15.0,4.0,5.0,12.0,18.87,1.0,2,1300.16,35.87592114064601,314.0,1,46.61068524415131,81.57634847675769,3,315.1430496124244,0
32823,8,20.0,10,8269.135,752.0945833333334,8.0,7.0,22.0,8.0,53.0,23.0,27.27,6.0,0,3667.52,33.36627579104602,48.0,1,32.46196844985306,0.0,0,274.5486351898318,0
32825,2,38.0,8,18683.75,1819.979166666667,8.0,8.0,29.0,7.0,20.0,21.0,20.96,6.0,0,3532.63,33.29930017652254,27.0,1,101.06195170075743,99.6064472639957,5,271.32951770191363,0
32826,3,38.0,8,18683.75,1819.979166666667,8.0,8.0,29.0,7.0,17.0,24.0,20.96,6.0,0,3532.63,36.6151291362176,28.0,0,101.06195170075743,100.2871863189372,3,250.6487786469721,0
32828,5,38.0,8,18683.75,1819.979166666667,8.0,8.0,29.0,7.0,20.0,21.0,20.96,6.0,0,3532.63,28.96057802172857,30.0,0,101.06195170075743,148.52386390471978,5,222.4121010611895,0
32829,6,38.0,8,18683.75,1819.979166666667,8.0,8.0,29.0,7.0,22.0,21.0,20.96,6.0,0,3532.63,28.92650735876649,31.0,1,101.06195170075743,88.70315444376105,2,252.23281052214816,0
32832,1,43.0,1,33191.11,2604.925833333333,7.0,5.0,17.0,0.0,12.0,10.0,16.67,1.0,2,908.33,35.625442151569,278.0,1,0.0,77.0909538285763,1,433.40162950475707,0
32833,2,43.0,1,33191.11,2604.925833333333,7.0,5.0,17.0,0.0,11.0,9.0,16.67,1.0,2,908.33,34.51465179896851,279.0,1,0.0,228.5049908259596,3,301.9875925073738,0
32834,3,43.0,1,33191.11,2604.925833333333,7.0,5.0,17.0,0.0,11.0,10.0,12.670000000000002,1.0,2,908.33,35.21435159216407,280.0,1,0.0,90.29267926143324,1,420.1999040719001,0
32848,1,49.0,10,31781.22,2727.435,2.0,5.0,12.0,0.0,10.0,9.0,0.83,0.0,1,74.59,32.08919686002927,246.5,0,0.0,95.3136541827946,2,413.7747547361984,0
32850,3,49.0,10,31781.22,2727.435,2.0,5.0,12.0,0.0,10.0,7.0,0.83,0.0,1,74.59,27.49284519175536,244.0,0,0.0,194.5710166211022,5,368.17248337889777,0
32857,2,37.0,5,25628.96,2121.7466666666664,3.0,7.0,6.0,4.0,23.0,11.0,15.89,8.0,2,69.21,37.90103667257802,227.0,1,78.42622591697315,29.925307443549343,1,353.8231333061442,0
32859,4,37.0,5,25628.96,2121.7466666666664,3.0,7.0,6.0,4.0,23.0,11.0,13.89,8.0,2,69.21,28.95006628531817,229.0,1,78.42622591697315,179.4060777764372,3,224.34236297325631,0
32860,5,38.0,5,25628.96,2121.7466666666664,3.0,7.0,6.0,4.0,23.0,11.0,9.89,8.0,2,69.21,36.586630623229,230.0,1,78.42622591697315,173.0185946012061,5,250.72984614848744,0
32861,6,38.0,5,25628.96,2121.7466666666664,3.0,7.0,6.0,4.0,23.0,11.0,9.89,8.0,2,69.21,33.06676406429298,231.0,1,78.42622591697315,81.68441651942736,1,302.06402423026617,0
32864,1,24.0,13,34898.9,3080.241666666667,7.0,4.0,7.0,2.0,16.0,13.0,18.48,5.0,2,198.75,29.064497615516625,247.0,1,32.74431136411846,177.3710591411391,4,377.9087961614092,0
32865,2,24.0,13,34898.9,3080.241666666667,7.0,4.0,7.0,2.0,16.0,16.0,18.48,5.0,2,198.75,27.45448646202904,251.0,1,32.74431136411846,108.99604727584112,1,416.2838080267072,0
32867,4,25.0,13,34898.9,3080.241666666667,7.0,4.0,7.0,2.0,21.0,17.0,18.48,8.0,2,198.75,29.196707681356,250.0,1,32.74431136411846,10000.0,5,257.4597440174689,0
32873,2,24.0,13,56420.52,4919.71,7.0,5.0,21.0,5.0,30.0,19.0,15.37,8.0,0,1412.35,28.174080535043835,168.0,1,165.99957751951442,162.75611504724185,2,423.2153074332437,0
32889,2,20.0,14,38860.98,3478.4150000000004,5.0,7.0,17.0,1.0,7.0,8.0,13.32,8.0,2,1008.6,30.584600173637448,370.0,0,24.20816981640824,100.61476046487012,1,473.0185697187217,0
32891,4,20.0,14,38860.98,3478.4150000000004,5.0,7.0,17.0,1.0,11.0,8.0,13.32,8.0,2,1008.6,26.162347159282504,372.0,1,24.20816981640824,135.55192380432666,1,438.0814063792652,0
32892,5,20.0,14,38860.98,3478.4150000000004,5.0,7.0,17.0,1.0,5.0,8.0,13.32,8.0,2,1008.6,35.97440536832961,373.0,1,24.20816981640824,172.10153751237442,2,411.5317926712174,0
32904,1,47.0,7,19592.49,1671.7075000000002,8.0,5.0,13.0,4.0,13.0,21.0,13.52,2.0,2,59.17,32.84080185047569,251.0,1,37.78179998855893,10000.0,4,334.7980454581072,0
32905,2,47.0,7,19592.49,1671.7075000000002,8.0,5.0,13.0,4.0,9.0,18.0,13.52,2.0,2,59.17,36.69734494854318,252.0,1,37.78179998855893,14.98554756977942,0,354.4034024416617,0
32906,3,47.0,7,19592.49,1671.7075000000002,8.0,5.0,13.0,4.0,9.0,18.0,13.52,2.0,2,59.17,40.10468941862912,253.0,1,37.78179998855893,149.4627244292617,3,249.92622558217943,0
32908,5,48.0,7,19592.49,1671.7075000000002,8.0,5.0,13.0,4.0,9.0,18.0,13.52,2.0,2,59.17,39.036737875411895,255.0,1,37.78179998855893,52.79131239360314,1,326.597637617838,0
32909,6,48.0,7,19592.49,1671.7075000000002,8.0,5.0,13.0,4.0,9.0,19.0,13.52,2.0,2,59.17,32.35755950595163,256.0,1,37.78179998855893,29.33290188101584,2,360.05604813042527,0
32930,3,52.0,11,42372.36,3448.03,4.0,7.0,6.0,3.0,6.0,9.0,7.01,3.0,1,143.04,31.87136919561616,205.0,0,77.14638149286527,87.00380088790466,2,440.6528176192301,0
32932,5,52.0,11,42372.36,3448.03,4.0,7.0,6.0,3.0,3.0,8.0,7.01,3.0,1,143.04,26.51190377051113,204.0,0,77.14638149286527,87.00380088790466,1,444.42314158819977,0
32933,6,53.0,11,42372.36,3448.03,4.0,7.0,6.0,3.0,6.0,9.0,7.01,3.0,1,143.04,33.26462878357947,205.0,0,77.14638149286527,85.92872074849741,1,431.72789775863737,0
32935,8,53.0,11,42372.36,3448.03,4.0,7.0,6.0,3.0,6.0,9.0,7.01,3.0,1,143.04,24.57699923826133,207.0,0,77.14638149286527,92.9288684221149,1,424.7277500850199,0
32944,1,19.0,8,40216.62,3610.385,0.0,5.0,10.0,2.0,8.0,3.0,8.02,0.0,1,323.03,37.24600052377375,320.0,0,41.66547283188597,163.6103984267112,5,445.7626287414029,0
32946,3,20.0,8,40216.62,3610.385,0.0,5.0,10.0,2.0,9.0,2.0,8.02,0.0,1,323.03,41.30639498107429,322.0,0,41.66547283188597,228.2270544880064,5,381.1459726801078,0
32960,1,31.0,4,58873.05,4896.0875,4.0,4.0,16.0,7.0,24.0,11.0,18.07,7.0,2,1039.2,31.55199520788714,165.0,1,203.85486866905583,339.1352623800272,2,206.61861895091693,0
32961,2,32.0,4,58873.05,4896.0875,4.0,4.0,16.0,7.0,24.0,11.0,18.07,7.0,2,1039.2,26.260850690372035,160.0,1,203.85486866905583,215.0024240701845,4,350.75145726075965,0
32966,7,32.0,4,58873.05,4896.0875,4.0,4.0,16.0,7.0,24.0,10.0,18.07,10.0,2,1039.2,39.632197297894734,165.0,1,203.85486866905583,493.14056700616135,5,82.61331432478283,0
32967,8,32.0,4,58873.05,4896.0875,4.0,4.0,16.0,7.0,24.0,9.0,18.07,10.0,2,1039.2,30.644920229622933,166.0,1,203.85486866905583,52.48825146699876,0,473.2656298639455,0
33032,1,31.0,11,35600.2,3130.683333333333,0.0,3.0,9.0,3.0,0.0,12.0,6.63,4.0,1,577.57,37.444106033813206,383.0,0,50.64859982836413,232.63472555013408,5,319.7850079548351,0
33034,3,31.0,11,35600.2,3130.683333333333,0.0,3.0,9.0,3.0,0.0,12.0,6.63,4.0,1,577.57,34.243948125156265,385.0,0,50.64859982836413,74.16157614915758,1,438.2581573558116,0
33035,4,31.0,11,35600.2,3130.683333333333,0.0,3.0,9.0,3.0,0.0,12.0,6.63,4.0,1,577.57,38.786913200620106,386.0,0,50.64859982836413,117.99677970281364,4,424.4229538021556,0
33037,6,31.0,11,35600.2,3130.683333333333,0.0,3.0,9.0,3.0,-3.0,12.0,6.63,4.0,1,577.57,30.206064969273267,388.0,0,50.64859982836413,395.9938677854375,5,156.42586571953169,0
33104,1,33.0,2,9871.225,974.6020833333332,10.0,5.0,26.0,7.0,32.0,25.0,19.03,10.0,0,3599.34,22.827361735158306,94.0,1,50.92353278016087,74.93558444534614,0,261.6010911078264,0
33138,3,22.0,7,42787.44,3802.62,7.0,10.0,21.0,2.0,52.0,19.0,14.26,15.0,0,2543.89,37.83181844554436,178.0,0,71.18545976189813,154.26069591242663,1,404.8158443256753,0
33233,2,20.0,4,7189.54,332.12833333333333,3.0,5.0,20.0,7.0,9.0,16.0,16.79,7.0,2,1997.66,29.779982904803123,191.0,1,34.07201429329868,43.29750880965611,5,245.84331023037856,0
33234,3,20.0,4,7189.54,332.12833333333333,3.0,5.0,20.0,7.0,10.0,14.0,16.79,7.0,2,1997.66,30.12423264078148,192.0,1,34.07201429329868,10000.0,5,245.2796412693673,0
33243,4,55.0,0,14544.485,1224.0404166666667,5.0,5.0,11.0,4.0,22.0,12.0,6.73,0.0,1,788.41,39.6485475231572,270.0,0,36.51848954450109,91.31117505416928,3,264.57437706799635,0
33275,4,39.0,6,19453.42,1861.118333333333,10.0,10.0,17.0,6.0,43.0,22.0,21.13,9.0,0,3327.05,35.4660511669918,52.0,1,50.70183619684549,38.73937670100975,1,336.67062043547816,0
33295,8,15.0,9,29905.94,2362.1616666666664,9.0,8.0,34.0,6.0,27.0,13.0,20.79,13.0,0,2987.02,39.30091312542395,118.0,1,123.09744018256556,211.9360747988388,4,181.1826516852624,0
33340,5,31.0,12,18317.26,1698.0011200450454,6.0,9.0,15.0,3.0,36.0,24.0,3.26,8.0,0,1611.27,36.56245347728904,93.0,0,92.21290262642708,185.0775569877649,5,252.7278002957164,0
33341,6,31.0,12,18317.26,1664.563906756758,6.0,9.0,15.0,3.0,36.0,21.0,3.26,8.0,0,1611.27,33.658185642172214,94.0,1,92.21290262642708,159.1615213288515,3,258.6438359546298,0
33342,7,31.0,12,18317.26,1698.0011200450454,6.0,9.0,15.0,3.0,33.0,21.0,3.26,8.0,0,1611.27,33.91967353427875,95.0,1,92.21290262642708,33.925531949606764,0,353.8798253338746,0
33343,8,31.0,12,18317.26,1664.563906756758,6.0,9.0,15.0,3.0,36.0,21.0,3.26,8.0,0,1611.27,36.396563944979455,96.0,1,92.21290262642708,37.00993218722206,1,360.7954250962593,0
33361,2,27.0,5,18413.795,1524.4829166666666,5.0,7.0,15.0,0.0,16.0,13.0,7.36,0.0,2,99.41,35.59398080197194,384.0,1,0.0,103.03232331794857,2,309.4159683487181,0
33362,3,27.0,5,18413.795,1524.4829166666666,5.0,7.0,15.0,0.0,11.0,11.0,7.36,0.0,2,99.41,38.69823494961503,385.0,1,0.0,200.436016150543,5,242.0122755161237,0
33364,5,28.0,5,18413.795,1524.4829166666666,5.0,7.0,15.0,0.0,14.0,14.0,7.36,0.0,2,99.41,35.308527369850395,387.0,1,0.0,103.03232331794857,2,337.24868607578526,0
33365,6,28.0,5,18413.795,1524.4829166666666,5.0,7.0,15.0,0.0,12.0,11.0,7.36,0.0,2,99.41,36.602200917236416,387.0,1,0.0,109.77178268160722,5,332.67650898505946,0
33366,7,28.0,5,18413.795,1524.4829166666666,5.0,7.0,15.0,0.0,12.0,10.0,7.36,3.0,2,99.41,40.227683283308295,389.0,0,0.0,67.42719385392799,2,345.0210978127388,0
33367,8,28.0,5,18413.795,1524.4829166666666,5.0,7.0,15.0,0.0,12.0,11.0,7.36,3.0,2,99.41,36.482981507631095,390.0,0,0.0,64.00276489235027,2,348.4455267743164,0
33376,1,24.0,6,15968.78,1499.7316666666668,8.0,7.0,8.0,6.0,13.0,20.0,15.43,6.0,2,279.78,33.53274851499313,198.5,1,41.786749428797926,107.50018556430535,5,280.68623167356344,0
33377,2,24.0,6,15968.78,1499.7316666666668,8.0,7.0,8.0,6.0,13.0,20.0,9.43,6.0,2,279.78,37.67238953614733,195.0,1,41.786749428797926,18.914628901379988,1,339.2717883364888,0
33380,5,25.0,6,15968.78,1499.7316666666668,8.0,7.0,8.0,6.0,13.0,20.0,15.43,10.0,2,279.78,36.320584856235634,198.0,0,41.786749428797926,56.13105341535822,5,302.05536382251057,0
33397,6,30.0,12,40566.32,3498.526666666666,4.0,7.0,20.0,3.0,21.0,20.0,8.92,10.0,2,1366.41,27.2133153355439,223.0,1,78.29005321648954,61.008709372773886,0,450.5539040774032,0
33398,7,30.0,12,40566.32,3498.526666666666,4.0,7.0,20.0,3.0,21.0,17.0,8.92,10.0,2,1366.41,38.63099383014881,224.0,1,78.29005321648954,10000.0,2,447.4086509454072,0
33433,2,26.0,7,34660.86,2782.405,8.0,7.0,6.0,0.0,25.0,12.0,5.63,4.0,2,901.74,31.39414739515123,183.0,0,0.0,224.5680186659275,5,343.67248133407264,0
33434,3,26.0,7,34660.86,2782.405,8.0,7.0,6.0,0.0,25.0,12.0,-1.37,4.0,2,901.74,29.929501677449423,184.0,0,0.0,320.45416900731936,5,247.78633099268063,0
33456,1,34.0,4,58295.16,4590.93,10.0,7.0,18.0,5.0,21.0,25.0,21.04,10.0,0,2543.04,31.60288002806561,85.0,1,203.3793005520993,95.9293446910593,2,419.78435475684137,0
33464,1,20.0,4,42082.91,3527.909166666667,4.0,4.0,12.0,3.0,3.0,11.0,9.17,0.0,1,821.71,34.71319209970707,243.0,0,87.56433607216114,228.56590751689052,2,296.660673077615,0
33465,2,21.0,4,42082.91,3527.909166666667,4.0,4.0,12.0,3.0,3.0,13.0,9.17,0.0,1,821.71,35.82730453489432,244.0,0,87.56433607216114,70.00322387417638,5,435.2233567203292,0
33467,4,21.0,4,42082.91,3527.909166666667,4.0,4.0,12.0,3.0,-2.0,15.0,9.17,0.0,1,821.71,38.440342083329824,246.0,0,87.56433607216114,86.86138786587904,1,428.3651927286265,0
33468,5,21.0,4,42082.91,3527.909166666667,4.0,4.0,12.0,3.0,3.0,14.0,9.17,0.0,1,821.71,30.97444414092332,247.0,0,87.56433607216114,51.64997075098672,0,453.5766098435189,0
33474,3,30.0,1,12186.425,991.5354166666666,6.0,5.0,8.0,1.0,25.0,20.0,8.95,6.0,1,176.84,26.94098823166812,217.0,0,9.584437904114782,99.04621365261556,5,280.52289010993627,0
33478,7,30.0,1,12186.425,991.5354166666666,6.0,5.0,8.0,1.0,25.0,20.0,8.95,6.0,1,176.84,29.412488681149625,221.0,0,9.584437904114782,41.58120882594374,4,327.98789493660814,0
33479,8,30.0,1,12186.425,991.5354166666666,6.0,5.0,8.0,1.0,20.0,22.0,8.95,6.0,1,176.84,29.234828719917736,222.0,0,9.584437904114782,99.39829826585373,2,280.17080549669816,0
33496,1,20.0,7,34253.08,3025.4233333333336,3.0,9.0,25.0,6.0,11.0,12.0,9.66,12.0,2,1485.7,34.24178924800223,227.0,1,133.84381259881434,75.33013531112789,1,343.3683854233912,0
33503,8,20.0,7,34253.08,3025.4233333333336,3.0,9.0,25.0,6.0,11.0,12.0,11.66,12.0,2,1485.7,28.742352370865053,229.0,1,133.84381259881434,134.06016199687204,2,294.63835873764697,0
33510,7,35.0,14,41547.99,3192.3325,0.0,7.0,8.0,3.0,18.0,8.0,11.38,2.0,1,1156.82,25.95421187729363,291.0,0,78.79997468864158,208.93295477256908,2,291.5003205387893,0
33569,2,25.0,0,8079.46,423.2883333333333,7.0,7.0,23.0,5.0,24.0,14.0,13.76,11.0,2,1515.52,31.003808369593536,159.0,1,25.58542634687369,21.531831704618405,3,265.21157528184125,0
33589,6,23.0,4,40554.44,3380.536666666667,8.0,10.0,24.0,7.0,50.0,25.0,31.86,11.0,0,2902.77,30.00323763512873,134.0,0,159.93501438028173,107.53628955996372,1,330.58236272642125,0
33592,1,33.0,11,15660.15,1363.0125,9.0,10.0,23.0,5.0,45.0,14.0,2.46,9.0,0,1354.33,36.833180368191925,97.5,1,57.290679432061694,143.99214855182413,5,225.0184220161142,0
33616,1,16.0,5,18249.16,1677.763333333333,4.0,7.0,6.0,2.0,13.0,13.0,16.09,4.0,2,496.55,31.37635442197161,113.0,1,21.58400546492368,218.43611575001336,5,217.75621211839623,0
33617,2,16.0,5,18249.16,1677.763333333333,4.0,7.0,6.0,2.0,10.0,13.0,10.09,4.0,2,496.55,27.05490507481716,114.0,1,21.58400546492368,77.63198727357398,3,338.5603405948357,0
33618,3,16.0,5,18249.16,1677.763333333333,4.0,7.0,6.0,2.0,10.0,13.0,10.09,4.0,2,496.55,29.65139787579952,115.0,0,21.58400546492368,125.03993494423996,5,311.1523929241697,0
33621,6,16.0,5,18249.16,1677.763333333333,4.0,7.0,6.0,2.0,12.0,13.0,10.09,4.0,2,496.55,26.40172266921728,118.0,1,21.58400546492368,35.778326136401674,1,360.4140017320081,0
33622,7,16.0,5,18249.16,1677.763333333333,4.0,7.0,6.0,2.0,15.0,13.0,10.09,9.0,2,496.55,32.758273580300084,119.0,1,21.58400546492368,117.25210739469536,5,318.9402204737143,0
33623,8,16.0,5,18249.16,1677.763333333333,4.0,7.0,6.0,2.0,10.0,11.0,10.09,9.0,2,496.55,27.947138565291915,120.0,1,21.58400546492368,63.75703117120844,1,332.43529669720124,0
33632,1,42.0,2,30366.16,2329.5133333333333,7.0,4.0,18.0,4.0,12.0,6.0,7.109999999999999,1.0,2,804.31,23.39595079708865,239.0,1,62.00134473820575,68.91432810894892,1,352.03566048617864,0
33634,3,42.0,2,30366.16,2329.5133333333333,7.0,4.0,18.0,4.0,12.0,11.0,14.11,1.0,2,804.31,35.49622644325829,241.0,1,62.00134473820575,36.78023944888098,1,384.16974914624666,0
33651,4,47.0,6,34962.32,2781.526666666666,3.0,6.0,9.0,3.0,13.0,7.0,1.49,1.0,1,1470.65,38.12783187233745,203.0,0,74.32387166694687,288.8933550896498,5,204.93543991007,0
33653,6,48.0,6,34962.32,2781.526666666666,3.0,6.0,9.0,3.0,13.0,8.0,1.49,1.0,1,1470.65,34.307735880045755,205.0,0,74.32387166694687,173.42418119760902,2,290.4046138021108,0
33664,1,34.0,6,42070.96,3746.913333333333,7.0,6.0,17.0,2.0,22.0,20.0,9.02,4.0,2,369.11,37.80755125927766,206.0,0,56.40813280704594,88.98719414357079,0,469.2960063827168,0
33665,2,34.0,6,42070.96,3746.913333333333,7.0,6.0,17.0,2.0,22.0,18.0,5.02,4.0,2,369.11,37.43688626623237,207.0,1,56.40813280704594,497.4523589433472,5,110.83084158294024,0
33691,4,39.0,9,21018.0,2011.5,8.0,4.0,17.0,0.0,14.0,16.0,20.1,4.0,2,98.61,30.63259860348917,326.0,1,0.0,134.72928326577792,1,326.4207167342221,0
33693,6,39.0,9,21018.0,2011.5,8.0,4.0,17.0,0.0,14.0,16.0,16.1,4.0,2,98.61,39.04022548715549,328.0,1,0.0,51.35738638677556,1,399.7926136132244,0
33696,1,44.0,3,7636.4,884.3666666666667,6.0,9.0,20.0,7.0,34.0,17.0,20.33,8.0,0,2614.48,29.27059667327878,107.0,0,32.111347401544286,62.022229998039634,5,284.30308926708267,0
33697,2,44.0,3,7636.4,884.3666666666667,6.0,9.0,20.0,7.0,37.0,17.0,20.33,8.0,0,2614.48,29.85700849220053,108.0,1,32.111347401544286,40.82585367011232,5,305.49946559501007,0
33703,8,45.0,3,7636.4,884.3666666666667,6.0,9.0,20.0,7.0,31.0,17.0,20.33,8.0,0,2614.48,27.990316551351,114.0,1,32.111347401544286,10000.0,5,294.4448996634999,0
33757,6,46.0,8,8087.76,844.98,8.0,9.0,23.0,3.0,38.0,20.0,9.46,11.0,0,1810.49,37.87008843789877,214.0,1,14.36421192749383,47.69518809549066,5,312.4385999770156,0
33768,1,41.0,7,15636.605,1575.050416666667,8.0,7.0,3.0,4.0,30.0,10.0,1.75,2.0,2,592.29,28.64441648079074,397.0,0,43.51634815422617,191.61620306383992,5,212.3724904486006,0
33769,2,41.0,7,15636.605,1575.050416666667,8.0,7.0,3.0,4.0,30.0,13.0,1.75,4.0,2,592.29,36.895853158768574,398.0,0,43.51634815422617,136.13125008258777,5,267.8574434298528,0
33770,3,41.0,7,15636.605,1575.050416666667,8.0,7.0,3.0,4.0,30.0,10.0,1.75,4.0,2,592.29,37.93860882068263,399.0,0,43.51634815422617,54.607610678482416,1,309.38108283395815,0
33772,5,41.0,7,15636.605,1575.050416666667,8.0,7.0,3.0,4.0,27.0,10.0,7.75,4.0,2,592.29,34.84397126611654,401.0,0,43.51634815422617,96.19757435902746,2,277.79111915341304,0
33773,6,41.0,7,15636.605,1575.050416666667,8.0,7.0,3.0,4.0,32.0,11.0,1.75,4.0,2,592.29,38.363868515216176,402.0,0,43.51634815422617,40.6655585197484,0,313.32313499269213,0
33800,1,25.0,1,31568.54,2785.711666666666,7.0,3.0,10.0,2.0,6.0,10.0,3.21,3.0,2,1044.92,32.081173264418446,219.0,0,45.78709809118651,55.73324291919244,1,427.0508256562877,0
33801,2,25.0,1,31568.54,2785.711666666666,7.0,3.0,10.0,2.0,6.0,10.0,3.21,3.0,2,1044.92,27.66180759723498,220.0,0,45.78709809118651,58.2430144763649,0,414.5410540991152,0
33804,5,25.0,1,31568.54,2785.711666666666,7.0,3.0,10.0,2.0,6.0,12.0,3.21,3.0,2,1044.92,37.81417043272682,223.0,0,45.78709809118651,127.24045701792234,3,375.5436115575578,0
33807,8,25.0,1,31568.54,2785.711666666666,7.0,3.0,10.0,2.0,6.0,10.0,3.21,3.0,2,1044.92,38.76552265074145,226.0,0,45.78709809118651,91.26626276362228,2,401.5178058118579,0
33808,1,44.0,0,24693.09,2256.7575,4.0,5.0,5.0,3.0,13.0,14.0,8.34,0.0,2,251.4,31.28853033196167,371.0,1,46.78463899317254,87.98939879766613,2,350.90171220916136,0
33810,3,44.0,0,24693.09,2256.7575,4.0,5.0,5.0,3.0,11.0,11.0,8.34,0.0,2,251.4,27.14028765436445,373.0,1,46.78463899317254,138.48947192827447,5,330.401639078553,0
33811,4,44.0,0,24693.09,2256.7575,4.0,5.0,5.0,3.0,11.0,14.0,8.34,0.0,2,251.4,30.85552156817229,374.0,1,46.78463899317254,202.9373553441798,5,265.9537556626477,0
33812,5,44.0,0,24693.09,2256.7575,4.0,5.0,5.0,3.0,11.0,14.0,8.34,0.0,2,251.4,34.17850611343533,375.0,1,46.78463899317254,18.45417652949721,0,400.4369344773304,0
33814,7,44.0,0,24693.09,2256.7575,4.0,5.0,5.0,3.0,11.0,11.0,8.34,0.0,2,251.4,22.441558157441527,373.5,1,46.78463899317254,173.22995622837087,5,295.6611547784566,0
33815,8,44.0,0,24693.09,2256.7575,4.0,5.0,5.0,3.0,11.0,14.0,8.34,0.0,2,251.4,38.43025994551499,378.0,0,46.78463899317254,204.4180590416764,5,264.4730519651512,0
33824,1,51.0,11,24353.63,1851.469166666667,6.0,7.0,11.0,1.0,25.0,12.0,17.24,4.0,2,806.4,32.207380288500765,279.0,1,15.465946462875564,137.65917387889758,5,322.0217963248936,0
33825,2,51.0,11,24353.63,1851.469166666667,6.0,7.0,11.0,1.0,26.0,13.0,17.24,4.0,2,806.4,27.76098758249105,282.0,1,15.465946462875564,60.92149086649199,1,358.7594793372991,0
33827,4,51.0,11,24353.63,1851.469166666667,6.0,7.0,11.0,1.0,25.0,16.0,17.24,4.0,2,806.4,38.83899963335594,282.0,1,15.465946462875564,91.48849696896052,5,368.1924732348306,0
33830,7,52.0,11,24353.63,1851.469166666667,6.0,7.0,11.0,1.0,30.0,13.0,17.24,4.0,2,806.4,24.773166509143227,285.0,1,15.465946462875564,113.28926141143594,2,316.3917087923552,0
33849,2,41.0,4,27392.76,2556.73,3.0,3.0,17.0,3.0,20.0,12.0,17.33,7.0,2,1148.91,28.7592229066102,390.0,1,42.54851455527025,111.1549729894825,5,391.9695124552472,0
33850,3,41.0,4,27392.76,2556.73,3.0,3.0,17.0,3.0,20.0,10.0,17.33,7.0,2,1148.91,34.379354814455674,391.0,1,42.54851455527025,166.09062801279362,5,337.0338574319361,0
